name,invasive
200,1.0
201,0.5252284705638885
202,0.9999998331069946
203,0.9999999761581421
204,1.0
205,7.190231038345374e-09
206,2.3995051105885067e-05
207,0.9794125556945801
208,1.2053461796313059e-05
209,1.0
210,1.0
211,0.999998927116394
212,4.841456375248576e-08
213,9.411395085479057e-09
214,0.9999988079071045
215,1.5392125478186359e-06
216,0.7528832972049713
217,1.0115190229864624e-08
218,1.1507181500292064e-05
219,5.596827900022916e-08
220,1.0
221,0.9999994516372681
222,1.0
223,0.9999999761581421
224,6.983009100736126e-07
225,1.0
226,3.61435733111648e-06
227,0.9999999284744263
228,1.0
229,0.9999985694885254
230,1.6444005723315059e-06
231,1.0
232,0.9999999046325684
233,0.0017564171881531364
234,1.0
235,8.105687427928387e-07
236,0.9999942064285279
237,1.0
238,2.1243852070806924e-07
239,1.0
240,1.4304020399258376e-07
241,6.008182964478693e-08
242,7.791545222346486e-08
243,3.260356904455364e-08
244,1.0
245,0.9996828675270081
246,0.008416827936889604
247,4.6405642031288605e-07
248,0.9999999761581421
249,1.0
250,4.3424211249032396e-07
251,3.097257241790885e-08
252,0.0036002253298647703
253,0.9999999761581421
254,4.5222326934890586e-05
255,0.0001831951434724033
256,1.1597010356467763e-07
257,2.341468143640668e-05
258,1.0
259,1.0
260,2.5064342565883637e-07
261,0.9999840021133423
262,2.56159293599012e-06
263,0.0002352166971832048
264,0.9999927043914795
265,4.3884229272705964e-08
266,3.125349325117099e-07
267,1.0
268,1.0
269,0.00026121351520487225
270,2.0751492213477717e-08
271,1.0
272,1.3765868814630266e-06
273,1.0
274,8.21437544118453e-06
275,1.9053512474442867e-07
276,1.0
277,0.00020019666335429064
278,1.0
279,2.9272795654833316e-05
280,1.0
281,1.0
282,0.06098800054751337
283,0.000623054924653843
284,2.2430994192745855e-06
285,0.9999967813491821
286,9.524062937771305e-06
287,3.8533240029892115e-07
288,3.469338953436818e-05
289,9.085774813399894e-07
290,9.119723509698474e-09
291,0.9999961137771607
292,1.295679817658879e-07
293,1.2346136952601227e-05
294,4.32856332166498e-09
295,3.5130816970763146e-09
296,1.4380847535022668e-08
297,0.003500140202231705
298,3.1615034401966115e-06
299,1.5907148824823026e-07
300,9.831747505018029e-08
301,3.687782302197462e-07
302,0.9999822378158569
303,6.919287011442066e-05
304,1.0
305,1.0
306,0.9999999523162841
307,0.00012312426551943644
308,0.004559293785405316
309,6.383318805092131e-06
310,2.1062396058368904e-05
311,0.9955979108810424
312,1.0
313,1.0
314,1.0
315,2.1408057978078433e-05
316,0.001092042575510277
317,3.352685622182161e-09
318,1.0
319,1.0
320,0.00027554892694752197
321,1.0
322,0.9999995946884155
323,1.0
324,0.0006315546954283491
325,3.263707681888661e-08
326,8.769075645886915e-05
327,1.0
328,0.02531765038147569
329,0.999457061290741
330,0.9999996185302734
331,3.392413633340752e-09
332,0.9982934355735779
333,0.9999996662139893
334,7.24816465069722e-08
335,3.0456126842715037e-08
336,1.0
337,7.304581205147542e-06
338,4.677373317463207e-06
339,0.5142532110214233
340,1.2844692615088248e-09
341,1.217085634408477e-06
342,0.008311243064235896
343,0.9999993801116943
344,5.127282138346345e-05
345,1.0
346,0.01475967327132821
347,2.540619911428621e-06
348,1.0
349,1.0
350,1.207168627104238e-06
351,2.502397302706072e-07
352,1.0
353,1.777447431550172e-06
354,0.01610576918847073
355,1.0
356,1.1136525608890225e-05
357,1.0
358,0.001025364439283294
359,2.042495792693444e-05
360,1.0834033912665574e-06
361,6.42816029738924e-08
362,1.9158177821942957e-09
363,0.9999995708465577
364,1.0
365,0.6440121591091156
366,1.1200640699371434e-05
367,3.049747277827919e-07
368,0.0004181007570878137
369,1.0
370,1.0
371,1.0
372,1.0
373,1.730242694009121e-06
374,5.165179725263868e-07
375,0.25552372075617313
376,0.9999286293983459
377,6.145573891558343e-07
378,1.3611580207406603e-08
379,1.2979222887565811e-06
380,0.9999996662139893
381,1.0
382,4.9742073322534e-07
383,1.6876121740949656e-06
384,1.0
385,8.42031826323364e-05
386,0.9999999284744263
387,6.209072198544163e-05
388,1.0
389,3.090266066010372e-05
390,1.0
391,4.3189679823640856e-07
392,4.017949470913607e-08
393,7.629435503986316e-06
394,0.024060512043070047
395,0.9999846458435059
396,5.396365259002777e-06
397,0.9999991178512573
398,0.0002526550852053333
399,2.4111298444040584e-06
400,0.0014599311223719269
401,1.0
402,0.0005591488123172894
403,0.9998921036720276
404,8.478428810576588e-07
405,1.8794982321601593e-07
406,0.9997878193855285
407,0.9996232628822327
408,0.9999999523162841
409,0.0018721055443165825
410,2.8660177179062884e-06
411,4.017950868728804e-06
412,1.3333945332760777e-06
413,1.0
414,0.0010285171356372302
415,0.0006015780178131536
416,2.6442539137860875e-06
417,1.662058528495436e-06
418,1.0
419,0.9999006509780883
420,1.0
421,0.0003232347584344097
422,4.584438446642025e-07
423,0.00012772076734108851
424,2.900340439282445e-06
425,1.0
426,0.0008235906279878691
427,2.1097975200223827e-09
428,1.0
429,0.0004574195365421474
430,0.0005716785730328411
431,3.713143928507634e-06
432,1.48279014098307e-06
433,0.0008138277673424455
434,0.997989046573639
435,1.0
436,2.2542700044425602e-07
437,2.4313941366926883e-06
438,1.0
439,0.9999946832656861
440,0.9999781847000122
441,1.0
442,0.9999899864196777
443,1.1717865410432183e-06
444,6.472367684695613e-07
445,0.9999932289123535
446,0.9999694108963013
447,2.239975911777492e-06
448,1.2030637765292341e-05
449,2.788395898178919e-07
450,0.9998911619186401
451,0.0027649191848468035
452,1.2945680110121317e-07
453,4.2103820457883854e-09
454,0.9999953508377075
455,1.0
456,2.321439720409657e-06
457,0.006905938312411308
458,1.0
459,2.118851708132752e-06
460,4.2213183064632177e-07
461,1.0
462,1.8009727298817779e-06
463,3.9150245515884305e-05
464,1.0
465,8.433943801122724e-08
466,1.1449160228949041e-05
467,1.1385755084303284e-07
468,0.9999994516372681
469,1.0
470,1.0
471,0.0027590876910835505
472,0.012009780295193196
473,2.9859543309029847e-07
474,1.2007730489926872e-07
475,1.0
476,3.0069956778788764e-06
477,4.220955385392244e-06
478,0.00010415523136089177
479,1.0
480,9.198204375948648e-09
481,0.9844028115272522
482,2.5121801705552115e-08
483,0.9999593257904053
484,3.6549508081407112e-06
485,1.0
486,0.9999674081802368
487,2.3773646989866393e-05
488,1.0
489,4.79594915603343e-07
490,2.377013700538555e-07
491,1.0
492,1.3617245708807957e-08
493,5.345781327381616e-07
494,1.0
495,3.642327968123027e-07
496,1.0
497,1.3583020948004786e-07
498,1.6301213686190086e-09
499,0.9999985218048095
500,3.7071183214720804e-05
501,1.0
502,1.0
503,7.943025473466925e-10
504,0.9995859384536743
505,5.354883910868579e-06
506,0.29138056114315986
507,1.0
508,0.9999999761581421
509,1.0364762033532315e-05
510,1.0
511,1.2255566889507464e-05
512,3.125555986116524e-05
513,1.0
514,5.06045697790114e-08
515,0.9999999284744263
516,1.0
517,3.632188827484839e-09
518,1.0
519,0.00012727918074233456
520,1.0
521,2.5015782127713047e-08
522,5.525622981394918e-09
523,0.051832282030954954
524,1.0
525,1.9154952542521642e-05
526,0.9999997615814209
527,0.9999999284744263
528,1.0
529,6.429974996535748e-06
530,0.9998396396636963
531,1.7952454982150812e-05
532,4.135141591632419e-06
533,1.0
534,4.2442627687933057e-07
535,0.9999984979629517
536,1.9177937519998523e-05
537,6.668939428466913e-10
538,2.6080833350761166e-07
539,2.0805881831620353e-06
540,1.6187431284286902e-08
541,0.0025564640454831533
542,5.926571069840569e-10
543,3.6691937967958663e-07
544,0.0006016792402078863
545,0.999956464767456
546,0.0007480317144654691
547,1.0
548,1.5521740787671767e-07
549,0.0006606520193599863
550,0.9982969045639039
551,3.199422717443667e-05
552,0.9999999761581421
553,2.7068860880774538e-06
554,0.9999971628189087
555,0.9999287247657775
556,5.642829727037224e-07
557,0.9999985456466675
558,1.5349169833589471e-06
559,1.0
560,8.512771199065128e-08
561,8.136254632518102e-06
562,8.175327457138337e-05
563,1.5213501973221355e-05
564,3.5853695862897437e-06
565,2.526953301185131e-05
566,1.0
567,1.0
568,5.829634217136004e-07
569,0.9999991416931152
570,2.9195212505328527e-06
571,2.9308330908861533e-07
572,0.9999999761581421
573,1.4364867683980265e-05
574,2.687768962950088e-09
575,1.0
576,1.0
577,1.0
578,2.5809230606910204e-06
579,1.0
580,2.34071749218856e-06
581,1.0
582,0.9999991178512573
583,6.537979358678392e-06
584,1.1814378439112262e-06
585,0.004604987613856792
586,7.277388187389988e-05
587,1.6545865082662204e-05
588,1.8876263894185285e-07
589,8.200913555356237e-07
590,1.0
591,3.46165016421561e-10
592,7.705505131738732e-08
593,0.04556826828047633
594,0.9999992609024048
595,0.0001526269217265508
596,1.4345631154100148e-07
597,0.00018909855352831074
598,1.655367669606278e-08
599,1.0
600,5.158704011876125e-06
601,1.049110929152164e-06
602,0.0015675527305575089
603,0.997400987148285
604,1.0
605,0.015995933744125067
606,8.787095321167726e-05
607,0.00013975800829939543
608,5.01199386993001e-09
609,1.0
610,0.00030559222504962237
611,4.1594836602598665e-06
612,0.9999921321868896
613,0.9999996185302734
614,1.0
615,1.0
616,0.0003291407096185139
617,1.0
618,0.9999998331069946
619,1.0
620,0.0036035119905136526
621,0.002289438156003598
622,1.0
623,3.2571403387748885e-07
624,2.6227431305869687e-06
625,0.000502303070970811
626,0.00026933078406727874
627,0.0028598189222975635
628,1.0
629,1.1778978446841392e-06
630,4.195671473326001e-05
631,1.0
632,6.504724103706394e-06
633,1.0
634,2.2650484297059847e-07
635,1.0
636,1.1203577150808996e-05
637,7.969266243890161e-05
638,1.1366908436727386e-08
639,0.47417646646499634
640,6.082985606781221e-07
641,1.0
642,1.0
643,1.0
644,2.5560996125273404e-09
645,0.9999921083450317
646,0.9999999523162841
647,0.9999997615814209
648,1.0
649,0.0019190744147635995
650,4.0339786733234465e-09
651,2.520302593822521e-06
652,1.0
653,1.0
654,1.6027280072550276e-08
655,1.4190455435714178e-09
656,0.9999999284744263
657,5.367078256313107e-05
658,2.527734586976749e-07
659,1.0624445906382007e-08
660,1.2582816631834249e-05
661,0.0008626983588328585
662,1.0
663,0.9999996185302734
664,1.0
665,0.9999999761581421
666,1.2085518381610426e-07
667,1.0
668,1.0
669,0.011902849111356773
670,4.247155502525857e-05
671,0.9955503702163696
672,0.9999993801116943
673,0.00016114905592985452
674,0.00018336573702981696
675,1.0
676,8.247656846371854e-08
677,4.928850337648783e-07
678,1.0
679,1.0
680,1.0
681,0.20872042700648308
682,2.1596221557729223e-07
683,1.5012501457523087e-07
684,0.9999998331069946
685,9.911745792123838e-06
686,2.3853075181712313e-08
687,4.9227090315184795e-08
688,0.30229112058877944
689,2.1571855268120998e-05
690,2.7842222880281043e-05
691,1.0
692,2.257566812602363e-07
693,0.9999999761581421
694,0.00010316090410924516
695,1.571019315971256e-06
696,1.0
697,1.2530472167782136e-05
698,1.4614540966295664e-08
699,3.047598249850125e-06
700,1.0
701,0.9999999761581421
702,8.457980518183917e-08
703,3.0021340762687034e-06
704,0.9582216739654541
705,3.318546940717093e-10
706,1.0
707,0.9999989986419677
708,1.0
709,1.0
710,0.9999754667282105
711,1.4729940676261322e-05
712,2.5571807135804647e-05
713,1.0
714,1.0
715,0.9999998807907104
716,5.8941351426256e-07
717,1.0
718,1.25195847644477e-07
719,1.5008292770346543e-06
720,2.411167612237364e-07
721,0.9999991893768311
722,1.0
723,0.9999936819076538
724,7.540753301782388e-07
725,6.680461115138314e-06
726,3.0489331281913223e-08
727,0.9999999761581421
728,3.1704698422174715e-08
729,1.1890110646062268e-09
730,0.00030417581219808196
731,2.364576139370911e-05
732,1.0
733,0.946091103553772
734,3.469673576228516e-09
735,0.6625907647423446
736,0.00010601970321602038
737,0.0001914833643240854
738,0.9999984979629517
739,3.1793290986570357e-07
740,2.4641835878469465e-06
741,0.999999713897705
742,6.508263822979643e-06
743,1.0
744,1.0
745,0.004447459614311811
746,0.9999999761581421
747,4.294598213050449e-06
748,0.9999990701675415
749,0.9999918460845947
750,1.518355537655225e-06
751,1.0
752,8.717814040437588e-07
753,0.00015604609507136047
754,6.517264737340155e-05
755,4.032792733088542e-09
756,8.349907857336802e-05
757,6.835282206907323e-07
758,0.9999999284744263
759,1.0
760,3.0718426060616364e-07
761,5.277213022125693e-09
762,1.0
763,3.0148860059853177e-05
764,0.9999997615814209
765,0.9992221474647522
766,9.164430044839023e-08
767,4.086323332330721e-06
768,1.0
769,1.2244522618054532e-07
770,1.0
771,1.0
772,1.0
773,1.0
774,5.3993404890206875e-05
775,0.0001169244529592106
776,1.8760116873295374e-06
777,0.9999941825866699
778,4.450200907513135e-06
779,1.0
780,1.0
781,9.41115238184409e-08
782,9.325804535365024e-06
783,0.9999999761581421
784,1.0
785,0.9999986886978149
786,1.0106972236911815e-07
787,1.0
788,5.514360476865931e-06
789,4.1564685844264203e-07
790,1.0
791,0.14853719118982553
792,0.00020343040669104084
793,1.5358494920292288e-09
794,2.3791949477214302e-08
795,0.000523494286562709
796,1.0
797,1.0
798,3.2541422285703446e-07
799,1.0
800,0.9999996900558472
801,3.200847560336229e-08
802,1.0
803,9.033777268996346e-06
804,0.00018597246453282422
805,1.0
806,1.0
807,1.8485689977643106e-07
808,2.0252559352229582e-05
809,1.0
810,1.0
811,1.0
812,0.9994310021400452
813,1.0
814,0.9870187044143677
815,1.0769579701475074e-06
816,0.9999998331069946
817,0.9999994039535522
818,0.9999406456947326
819,0.9999696016311646
820,0.00761689436621964
821,0.00032672680099494756
822,2.118755742819842e-11
823,1.0
824,1.0
825,1.5158555033423226e-08
826,1.6227429023274452e-05
827,0.9999966382980346
828,0.9999952793121338
829,1.0
830,6.958188787393737e-05
831,0.9999934673309326
832,4.1229050538049707e-07
833,0.9999863624572753
834,2.5329473828605843e-06
835,4.334726140768908e-05
836,4.461533625876868e-09
837,0.8970640182495118
838,1.4768068263038004e-05
839,1.1494857744764887e-06
840,0.0011464847979368643
841,1.2245483977935122e-07
842,0.999998927116394
843,1.0392063359176972e-06
844,0.9999999046325684
845,0.13204737156629562
846,5.593383164637089e-07
847,5.122856030936873e-07
848,1.0
849,7.799362902005668e-06
850,0.15371918720193206
851,0.9999999761581421
852,8.85489882875845e-06
853,0.9999996185302734
854,0.9991018414497376
855,1.0
856,1.1378966516417676e-05
857,1.0
858,1.0
859,1.0
860,8.570166010031244e-05
861,1.631004739266473e-07
862,1.0
863,2.9886712263760272e-05
864,5.250379403465289e-09
865,6.303805130301044e-05
866,0.9999999761581421
867,1.0
868,8.631237482958908e-07
869,1.0
870,3.3593261719033762e-06
871,8.975171539304939e-09
872,0.0051767749711871145
873,0.9996766209602356
874,0.9999855279922485
875,1.0
876,1.0
877,4.895893379597283e-07
878,7.95161904534325e-05
879,1.0
880,0.960078501701355
881,1.3571816182000872e-08
882,1.0
883,0.000733647053129971
884,0.9999997615814209
885,5.759327114773783e-07
886,2.163971644222329e-05
887,1.0
888,2.3951991079407263e-08
889,1.0
890,1.0
891,1.0
892,1.0
893,1.0
894,0.9999998807907104
895,1.524776978101272e-06
896,1.0
897,3.296599247732956e-05
898,7.097327738847525e-07
899,1.5268206510654636e-06
900,1.0
901,0.9999916553497314
902,0.9295668005943298
903,1.2846954877687722e-05
904,1.0
905,1.480480925852845e-07
906,7.131303573260084e-05
907,1.0753960545173412e-06
908,8.201928437756578e-07
909,1.0
910,1.3265067195789014e-07
911,1.0
912,1.548762215861643e-05
913,1.410336413626423e-09
914,0.9999994039535522
915,0.9999984979629517
916,1.0
917,1.0
918,1.0
919,0.9999998331069946
920,1.0
921,1.0
922,1.9868914300502638e-07
923,2.2990909880338252e-07
924,1.0
925,1.074618370466851e-06
926,0.9999998569488525
927,1.8997744684057237e-07
928,1.0
929,0.9999541401863098
930,6.518273794426932e-05
931,9.685160785011249e-06
932,5.562260594160762e-06
933,1.0
934,0.9364492535591126
935,0.9999926328659058
936,0.0030279166530817747
937,0.9999999046325684
938,2.899309336612532e-07
939,0.00013798752552247607
940,1.0
941,3.4025740660581505e-05
942,0.00021705130729969823
943,0.8892910122871399
944,1.1478478878501619e-07
945,1.0743783553784914e-10
946,0.9999930143356324
947,7.600735475534747e-05
948,2.2322906630733995e-06
949,1.0
950,1.0
951,0.9999906539916992
952,2.0888368855054297e-06
953,1.0534568289699563e-06
954,0.0011906401021406054
955,1.0797915138027747e-05
956,0.9999999523162841
957,0.9999781370162963
958,0.9798556327819824
959,8.490229944091432e-09
960,1.0
961,0.9999998569488525
962,1.0
963,1.0
964,3.776456267701178e-08
965,2.394701080099537e-06
966,1.0
967,1.0
968,3.380402688435424e-07
969,4.669792700351394e-06
970,1.8263275592289574e-06
971,2.9114348490111296e-05
972,1.0
973,0.9999300479888916
974,1.0
975,1.3323070484716482e-05
976,1.1153934991625647e-06
977,3.6638678035938456e-09
978,1.0
979,0.00014600872937080566
980,1.7455620557882411e-07
981,1.3855027560794043e-07
982,1.0
983,2.5618693871365395e-05
984,0.9999994277954102
985,3.2446705404254315e-06
986,0.9999999523162841
987,0.9999993324279786
988,0.9992782235145569
989,1.0
990,1.0
991,2.6273480079908042e-05
992,1.0
993,0.9999999761581421
994,1.9076782180604824e-07
995,1.872528702051568e-06
996,1.0061757826917982e-08
997,1.0
998,0.0029030702775344253
999,1.0
1000,0.091165825817734
1001,1.856223718732508e-07
1002,2.1594009896180878e-10
1003,1.0
1004,0.9999994277954102
1005,0.9999996662139893
1006,7.111199574865168e-05
1007,4.837804572161985e-05
1008,1.357062194529135e-06
1009,1.0
1010,1.8733958963679243e-06
1011,2.041888551573834e-08
1012,1.0
1013,1.0
1014,0.9984027862548828
1015,4.795519231493017e-07
1016,9.210530663494865e-07
1017,0.999408769607544
1018,1.0
1019,0.0010151529815630056
1020,0.9923467636108398
1021,0.05049195559695363
1022,5.7172190645360387e-05
1023,5.963248096707563e-10
1024,1.0
1025,2.4399979480449475e-06
1026,1.4247432971181696e-07
1027,1.0
1028,4.3166504264391393e-07
1029,0.012433841638267041
1030,2.79017185249586e-06
1031,0.9999983310699463
1032,2.2545395061968065e-08
1033,4.5566517314910016e-07
1034,1.0
1035,6.578683011184693e-05
1036,0.9999993324279786
1037,0.9999993324279786
1038,5.155062430262092e-08
1039,1.0
1040,0.9999999761581421
1041,4.201380204449379e-06
1042,1.0
1043,1.0
1044,0.1133516169153154
1045,7.042589168122504e-05
1046,0.9999999761581421
1047,1.0
1048,1.0279949316327475e-05
1049,2.6070421945689757e-07
1050,0.9999998569488525
1051,6.769688775420946e-06
1052,3.0177452344740815e-11
1053,1.3665491542269592e-05
1054,1.0
1055,1.0
1056,1.4366547929967055e-05
1057,1.0
1058,0.9999998092651368
1059,0.9999999761581421
1060,0.9999999523162841
1061,6.865713109149851e-10
1062,1.0
1063,0.002468450670130551
1064,9.431810721327594e-09
1065,1.0
1066,0.999999713897705
1067,1.9322716815484143e-09
1068,0.9999923229217529
1069,1.0
1070,5.4461235413327815e-05
1071,1.4517988256557146e-05
1072,0.00026927932594844606
1073,7.569261639694957e-08
1074,1.0
1075,0.9984468221664429
1076,1.234385091919421e-08
1077,1.0
1078,0.004908819572301581
1079,1.0
1080,0.16824748143553733
1081,0.9999999523162841
1082,1.0
1083,0.9999999761581421
1084,1.0
1085,0.19010487496852874
1086,2.035591808891013e-07
1087,6.01421633064092e-06
1088,9.139870417129714e-05
1089,1.0
1090,0.005720943794585764
1091,0.9999999761581421
1092,4.8995770271176294e-06
1093,3.724827145390464e-07
1094,0.9999907732009887
1095,0.9879499673843384
1096,1.1750815920308356e-08
1097,0.9999976873397827
1098,0.00033959306274482514
1099,2.2409571970305463e-08
1100,1.0
1101,1.0
1102,1.0
1103,1.6938678299993626e-06
1104,3.117665551144455e-06
1105,0.0005967137985862792
1106,0.9999999523162841
1107,1.0
1108,2.7935864039818624e-07
1109,1.0
1110,0.9999992609024048
1111,1.2542921581371048e-07
1112,1.0663607724836766e-06
1113,1.402230840052976e-08
1114,0.00040950659385998736
1115,0.9935433268547058
1116,0.9999993562698364
1117,1.0
1118,3.5457135794558782e-06
1119,1.0
1120,0.9315868973731994
1121,1.625920464931596e-08
1122,0.9999996662139893
1123,0.0003712203226314159
1124,5.516796406368485e-08
1125,8.896302801986167e-06
1126,1.0
1127,1.278994547604384e-07
1128,1.1040605580880936e-07
1129,4.873626153312216e-07
1130,9.785923085203763e-08
1131,1.0
1132,0.0007523519831011072
1133,0.002621297724545002
1134,1.0
1135,0.00017083764942071866
1136,7.5144190304854416e-06
1137,1.0
1138,9.612577116513421e-08
1139,0.9999086856842041
1140,2.597802514401337e-05
1141,8.92686402576004e-09
1142,1.0
1143,1.4132466083083272e-05
1144,1.0
1145,1.1933612764636337e-09
1146,6.456961241241287e-08
1147,1.1789249668936464e-06
1148,0.00012039610155625268
1149,6.000618226545406e-08
1150,0.9999951839447021
1151,1.6485412750455454e-07
1152,0.9999999046325684
1153,1.2886434444681071e-05
1154,1.0
1155,6.348510895577419e-05
1156,0.9999997854232788
1157,2.4058398867055076e-05
1158,0.002357378056331072
1159,0.00040588544507045297
1160,8.996989936349565e-06
1161,1.0
1162,1.0
1163,7.577130818390288e-05
1164,0.9972478866577148
1165,1.12070589295854e-05
1166,0.009097860202746232
1167,1.0
1168,1.0
1169,0.00012936105267726816
1170,1.0
1171,1.0
1172,1.0
1173,3.767751949323994e-09
1174,0.9999996423721313
1175,3.120913101284373e-08
1176,1.0
1177,0.9999918222427369
1178,7.112362795935745e-10
1179,0.0010101126681547612
1180,1.0
1181,1.0
1182,1.0
1183,4.255855517385498e-05
1184,2.139257995192878e-08
1185,3.97622433183642e-06
1186,0.9999969959259033
1187,1.0
1188,1.292304272274003e-10
1189,0.05677431141957641
1190,5.612668008483923e-09
1191,6.601152181247016e-05
1192,4.62600122261847e-06
1193,1.9641074978232752e-09
1194,0.0008298207336338237
1195,3.38317656667364e-09
1196,0.9999996662139893
1197,1.0
1198,1.9243766828935805e-07
1199,0.9999998807907104
1200,0.9999999046325684
1201,0.000875497967354022
1202,1.0
1203,0.9999998569488525
1204,3.8453405795735304e-05
1205,2.9353114643981826e-05
1206,0.00023367194335151
1207,2.4839597436709937e-06
1208,7.810007005559782e-08
1209,2.438843575980343e-08
1210,1.0
1211,0.0009337451574538136
1212,0.9999986171722413
1213,0.9999996423721313
1214,1.0280471043899731e-09
1215,5.565772358551157e-08
1216,4.255264502717182e-06
1217,0.00022816144628450273
1218,1.0
1219,0.7415627181529999
1220,7.440325020979798e-07
1221,0.8611175060272217
1222,0.9999665498733521
1223,0.9999996900558472
1224,0.0003890646752552129
1225,1.0
1226,0.1071328583988361
1227,0.9999999523162841
1228,0.9999998807907104
1229,5.2381676482582405e-06
1230,0.9999999523162841
1231,6.159354430934627e-08
1232,0.0005452362733194604
1233,7.256459362281476e-08
1234,1.0
1235,3.7028158118346254e-06
1236,0.9999999761581421
1237,0.9998612761497497
1238,0.0016439794999314472
1239,2.2906515582121755e-07
1240,5.164231624803506e-05
1241,2.6016004483153666e-06
1242,9.652773405832704e-05
1243,2.543882351346838e-06
1244,1.0
1245,0.03495413765776902
1246,8.1909935278901e-09
1247,0.00011888774242834188
1248,1.0
1249,0.0009178119573334698
1250,7.460846209141891e-05
1251,2.4545996333592834e-10
1252,1.0158020700146153e-05
1253,1.0
1254,1.9422033801674845e-06
1255,1.0
1256,5.970850196490573e-08
1257,3.593911417354434e-08
1258,1.0
1259,7.1254631166084435e-06
1260,8.640413255989188e-07
